family_id,device_name,device_mac,sample_at_ms,sample_at_utc,sample_at_source,sample_at_station,event_seq,seq_diff,acvl,cvl_increment,xyz_count,ref_station_id,ref_scanned_at_ms,01_744DBD2A408C_rssi,02_744DBD2A4C34_rssi,04_744DBD2A4BF8_rssi,05_744DBD2A4C0C_rssi,07_744DBD2A40BC_rssi,08_2462ABC02780_rssi,09_744DBD2A4C20_rssi,10_744DBD2A4C00_rssi,12_744DBD2A4BE4_rssi,13_2462ABC1C7E0_rssi
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370821879,2025/03/19 07:53:41.879,1,,20941,3,16334518,531,5,T4-2462ABC02780,1742370821879,,,,,,-63,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370830861,2025/03/19 07:53:50.861,1,,20944,3,16334725,207,2,T4-2462ABC02780,1742370830861,,,,,,-59,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370839881,2025/03/19 07:53:59.881,1,,20947,3,16335380,655,5,T4-2462ABC02780,1742370839881,,,,,,-79,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370842871,2025/03/19 07:54:02.871,1,,20948,1,16335682,302,5,T4-2462ABC02780,1742370842871,,,,,,-80,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370859460,2025/03/19 07:54:19.460,1,,20953,5,16337211,1529,5,T4-2462ABC02780,1742370859460,,,,,,-79,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370868471,2025/03/19 07:54:28.471,1,,20956,3,16337810,599,5,T4-2462ABC02780,1742370868471,,,,,,-71,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370875921,2025/03/19 07:54:35.921,1,,20959,3,16338142,332,5,T4-2462ABC02780,1742370875921,,,,,,-78,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370895541,2025/03/19 07:54:55.541,1,,20965,6,16338649,507,5,T4-2462ABC02780,1742370895541,,,,,,-74,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370901581,2025/03/19 07:55:01.581,1,,20967,2,16339042,393,5,T4-2462ABC02780,1742370901581,,,,,,-72,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370902958,2025/03/19 07:55:02.958,1,,20968,1,16339145,103,5,T4-2462ABC02780,1742370902958,,,,,,-75,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370921002,2025/03/19 07:55:21.002,1,,20974,6,16340318,1173,5,T4-2462ABC02780,1742370921002,,,,,,-68,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370930005,2025/03/19 07:55:30.005,1,,20977,3,16341473,1155,5,T4-2462ABC02780,1742370930005,,,,,,-56,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370940561,2025/03/19 07:55:40.561,1,,20980,3,16342331,858,5,T4-2462ABC02780,1742370940561,,,,,,-78,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370941994,2025/03/19 07:55:41.994,1,,20981,1,16342572,241,5,T4-2462ABC02780,1742370941994,,,,,,-80,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370948036,2025/03/19 07:55:48.036,1,,20983,2,16342772,200,5,T4-2462ABC02780,1742370948036,,,,,,-66,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370951005,2025/03/19 07:55:51.005,1,,20984,1,16343054,282,4,T4-2462ABC02780,1742370951005,,,,,,-69,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370957048,2025/03/19 07:55:57.048,1,,20986,2,16343566,512,5,T4-2462ABC02780,1742370957048,,,,,,-81,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370975069,2025/03/19 07:56:15.069,1,,20992,6,16343874,308,1,T4-2462ABC02780,1742370975069,,,,,,-71,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370993061,2025/03/19 07:56:33.061,1,,20998,6,16344110,236,3,T4-2462ABC02780,1742370993061,,,,,,-70,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371002103,2025/03/19 07:56:42.103,1,,21001,3,16344972,862,5,T4-2462ABC02780,1742371002103,,,,,,-71,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371011086,2025/03/19 07:56:51.086,1,,21004,3,16346032,1060,5,T4-2462ABC02780,1742371011086,,,,,,-71,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371020101,2025/03/19 07:57:00.101,1,,21007,3,16346545,513,5,T4-2462ABC02780,1742371020101,,,,,,-83,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371029137,2025/03/19 07:57:09.137,1,,21010,3,16347279,734,5,T4-2462ABC02780,1742371029137,,,,,,-70,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371036709,2025/03/19 07:57:16.709,1,,21012,2,16347619,340,2,T4-2462ABC02780,1742371036709,,,,,,-67,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371038129,2025/03/19 07:57:18.129,1,,21013,1,16347735,116,5,T4-2462ABC02780,1742371038129,,,,,,-77,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371057706,2025/03/19 07:57:37.706,1,,21019,6,16348460,725,5,T4-2462ABC02780,1742371057706,,,,,,-77,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371065151,2025/03/19 07:57:45.151,1,,21022,3,16348949,489,5,T4-2462ABC02780,1742371065151,,,,,,-75,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371084740,2025/03/19 07:58:04.740,1,,21028,6,16350516,1567,5,T4-2462ABC02780,1742371084740,,,,,,-81,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371092215,2025/03/19 07:58:12.215,1,,21031,3,16350896,380,5,T4-2462ABC02780,1742371092215,,,,,,-67,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371102763,2025/03/19 07:58:22.763,1,,21034,3,16351213,317,5,T4-2462ABC02780,1742371102763,,,,,,-71,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371104196,2025/03/19 07:58:24.196,1,,21035,1,16351299,86,5,T4-2462ABC02780,1742371104196,,,,,,-72,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371131227,2025/03/19 07:58:51.227,1,,21039,4,16353115,1816,5,T4-2462ABC02780,1742371131227,,,,,,-76,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371138772,2025/03/19 07:58:58.772,1,,21041,2,16354140,1025,5,T4-2462ABC02780,1742371138772,,,,,,-74,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371140241,2025/03/19 07:59:00.241,1,,21042,1,16354553,413,5,T4-2462ABC02780,1742371140241,,,,,,-70,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371156830,2025/03/19 07:59:16.830,1,,21047,5,16355486,933,4,T4-2462ABC02780,1742371156830,,,,,,-74,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371158248,2025/03/19 07:59:18.248,1,,21048,1,16355714,228,5,T4-2462ABC02780,1742371158248,,,,,,-71,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371165838,2025/03/19 07:59:25.838,1,,21050,2,16355737,23,1,T4-2462ABC02780,1742371165838,,,,,,-79,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371173269,2025/03/19 07:59:33.269,1,,21053,3,16355944,207,5,T4-2462ABC02780,1742371173269,,,,,,-70,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371194294,2025/03/19 07:59:54.294,1,,21060,7,16357702,1758,5,T4-2462ABC02780,1742371194294,,,,,,-81,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371210876,2025/03/19 08:00:10.876,1,,21065,5,16359269,1567,5,T4-2462ABC02780,1742371210876,,,,,,-92,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371436235,2025/03/19 08:03:56.235,1,,21135,70,16371418,12149,5,T4-744DBD2A4BE4,1742371436235,,,,,,,,,-75,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371458723,2025/03/19 08:04:18.723,1,,21143,8,16371655,237,1,T4-744DBD2A4BE4,1742371458723,,,,,,,,,-76,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371461728,2025/03/19 08:04:21.728,1,,21144,1,16371924,269,1,T4-744DBD2A4BE4,1742371461728,,,,,,,,,-64,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371469344,2025/03/19 08:04:29.344,1,,21146,2,16372110,186,5,T4-744DBD2A4BF8,1742371469344,,,-78,,,,,,-56,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371470791,2025/03/19 08:04:30.791,1,,21147,1,16372110,0,5,T4-744DBD2A4BF8,1742371470791,-83,,-78,,,,,,-56,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371476798,2025/03/19 08:04:36.798,1,,21149,2,16372445,335,5,T4-744DBD2A4BF8,1742371476798,-77,,-75,,,,,,-50,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371481306,2025/03/19 08:04:41.306,1,,21150,1,16372847,402,5,T4-744DBD2A4BE4,1742371481306,,,,,,,,,-48,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371485809,2025/03/19 08:04:45.809,1,,21152,2,16373264,417,5,T4-744DBD2A4BF8,1742371485809,,,-75,,,,,,-49,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371496353,2025/03/19 08:04:56.353,1,,21155,3,16374204,940,5,T4-744DBD2A408C,1742371496353,-78,,-77,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371500835,2025/03/19 08:05:00.835,1,,21157,2,16374797,593,5,T4-744DBD2A40BC,1742371500835,,,,,-79,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371503831,2025/03/19 08:05:03.831,1,,21158,1,16374863,66,5,T4-744DBD2A4BF8,1742371503831,,,-72,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371506808,2025/03/19 08:05:06.808,1,,21159,1,16375264,401,5,T4-744DBD2A408C,1742371506808,-80,,-76,,-78,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371509847,2025/03/19 08:05:09.847,1,,21160,1,16375990,726,5,T4-744DBD2A40BC,1742371509847,-73,,,,-78,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371512853,2025/03/19 08:05:12.853,1,,21161,1,16376504,514,5,T4-744DBD2A4C34,1742371512853,,-78,,-78,,,,,,-89
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371521870,2025/03/19 08:05:21.870,1,,21164,3,16377419,915,5,T4-744DBD2A4BE4,1742371521870,,,,,,,,,-61,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371524871,2025/03/19 08:05:24.871,1,,21165,1,16378184,765,5,T4-744DBD2A4BE4,1742371524871,,,,,,,,,-72,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371527867,2025/03/19 08:05:27.867,1,,21166,1,16379074,890,5,T4-744DBD2A4C34,1742371527867,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371532430,2025/03/19 08:05:32.430,1,,21167,1,16379463,389,5,T4-744DBD2A4C34,1742371532430,,-77,,,,,,,-66,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371533874,2025/03/19 08:05:33.874,1,,21168,1,16379922,459,5,T4-744DBD2A4C34,1742371533874,,-70,,,,,,,-67,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371539878,2025/03/19 08:05:39.878,1,,21170,2,16381458,1536,5,T4-744DBD2A4C20,1742371539878,,,,,,,-63,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371544423,2025/03/19 08:05:44.423,1,,21171,1,16381652,194,5,T4-744DBD2A40BC,1742371544423,,,,,-79,,-76,,-81,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371545879,2025/03/19 08:05:45.879,1,,21172,1,16382608,956,5,T4-744DBD2A40BC,1742371545879,,,,,-55,,,,-72,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371548895,2025/03/19 08:05:48.895,1,,21173,1,16383273,665,5,T4-744DBD2A4BF8,1742371548895,,,-51,,-60,,,,-68,-91
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371551888,2025/03/19 08:05:51.888,1,,21174,1,16383926,653,5,T4-744DBD2A40BC,1742371551888,,,-60,,-53,,,,-68,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371556467,2025/03/19 08:05:56.467,1,,21175,1,16385262,1336,5,T4-744DBD2A4C34,1742371556467,,-69,-59,,-67,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371559475,2025/03/19 08:05:59.475,1,,21176,1,16385969,707,5,T4-744DBD2A4C34,1742371559475,,-70,-49,,-63,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371560919,2025/03/19 08:06:00.919,1,,21177,1,16386309,340,5,T4-744DBD2A4C34,1742371560919,,-72,,,,,-81,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371566915,2025/03/19 08:06:06.915,1,,21179,2,16386935,626,5,T4-744DBD2A4C20,1742371566915,,,,,,,-74,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371571476,2025/03/19 08:06:11.476,1,,21180,1,16387411,476,5,T4-744DBD2A4C20,1742371571476,,,-59,,,,-83,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371572927,2025/03/19 08:06:12.927,1,,21181,1,16387809,398,5,T4-744DBD2A4BF8,1742371572927,,,-65,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371577473,2025/03/19 08:06:17.473,1,,21182,1,16388059,250,5,T4-744DBD2A40BC,1742371577473,,,-66,,-79,,-79,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371578921,2025/03/19 08:06:18.921,1,,21183,1,16388565,506,5,T4-744DBD2A40BC,1742371578921,,,,,-67,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371586492,2025/03/19 08:06:26.492,1,,21185,2,16389072,507,5,T4-744DBD2A4BF8,1742371586492,,,-74,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371587932,2025/03/19 08:06:27.932,1,,21186,1,16389614,542,5,T4-744DBD2A4C0C,1742371587932,,,,-61,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371590934,2025/03/19 08:06:30.934,1,,21187,1,16389866,252,5,T4-744DBD2A40BC,1742371590934,,,,,-74,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371593936,2025/03/19 08:06:33.936,1,,21188,1,16389993,127,5,T4-744DBD2A4C0C,1742371593936,,,,-65,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371596939,2025/03/19 08:06:36.939,1,,21189,1,16390210,217,5,T4-744DBD2A4C0C,1742371596939,,,,-73,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371599967,2025/03/19 08:06:39.967,1,,21190,1,16390653,443,5,T4-744DBD2A408C,1742371599967,-61,,,-33,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371602947,2025/03/19 08:06:42.947,1,,21191,1,16391120,467,5,T4-744DBD2A4C0C,1742371602947,,,-68,-53,,,-75,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371605961,2025/03/19 08:06:45.961,1,,21192,1,16391493,373,5,T4-744DBD2A4C20,1742371605961,,,-75,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371608957,2025/03/19 08:06:48.957,1,,21193,1,16391903,410,5,T4-744DBD2A4C0C,1742371608957,,-79,-77,-75,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371611982,2025/03/19 08:06:51.982,1,,21194,1,16392146,243,5,T4-744DBD2A4C34,1742371611982,,-70,-79,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371614984,2025/03/19 08:06:54.984,1,,21195,1,16392640,494,5,T4-744DBD2A4C34,1742371614984,,-69,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371622545,2025/03/19 08:07:02.545,1,,21197,2,16393541,901,5,T4-744DBD2A4C34,1742371622545,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371625552,2025/03/19 08:07:05.552,1,,21198,1,16393668,127,5,T4-744DBD2A4C20,1742371625552,,,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371626999,2025/03/19 08:07:06.999,1,,21199,1,16393668,0,5,T4-744DBD2A4C20,1742371626999,,-68,,-84,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371630004,2025/03/19 08:07:10.004,1,,21200,1,16393668,0,1,T4-744DBD2A4C20,1742371630004,,-74,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371633009,2025/03/19 08:07:13.009,1,,21201,1,16393668,0,1,T4-744DBD2A4C20,1742371633009,,,,,,,-64,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371636015,2025/03/19 08:07:16.015,1,,21202,1,16393668,0,1,T4-744DBD2A4C34,1742371636015,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371639022,2025/03/19 08:07:19.022,1,,21203,1,16393668,0,1,T4-744DBD2A4C20,1742371639022,,,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371642024,2025/03/19 08:07:22.024,1,,21204,1,16393890,222,1,T4-744DBD2A4C34,1742371642024,,-77,,,,,-64,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371646587,2025/03/19 08:07:26.587,1,,21205,1,16393926,36,5,T4-744DBD2A4C20,1742371646587,,,,,,,-71,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371648033,2025/03/19 08:07:28.033,1,,21206,1,16393926,0,2,T4-744DBD2A4C20,1742371648033,,,,,,,-73,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371654046,2025/03/19 08:07:34.046,1,,21208,2,16393926,0,1,T4-744DBD2A4C20,1742371654046,,,,,,,-70,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371657053,2025/03/19 08:07:37.053,1,,21209,1,16393926,0,1,T4-744DBD2A4C20,1742371657053,,,,,,,-70,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371660058,2025/03/19 08:07:40.058,1,,21210,1,16393926,0,1,T4-744DBD2A4C20,1742371660058,,,,,,,-69,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371666069,2025/03/19 08:07:46.069,1,,21212,2,16393929,3,1,T4-744DBD2A4C20,1742371666069,,,,,,,-70,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371669072,2025/03/19 08:07:49.072,1,,21213,1,16393929,0,1,T4-744DBD2A4C20,1742371669072,,,,,,,-75,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371681091,2025/03/19 08:08:01.091,1,,21217,4,16394126,197,4,T4-744DBD2A4C34,1742371681091,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371684093,2025/03/19 08:08:04.093,1,,21218,1,16394184,58,5,T4-744DBD2A4C34,1742371684093,,-73,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371688648,2025/03/19 08:08:08.648,1,,21219,1,16394184,0,5,T4-744DBD2A4C34,1742371688648,,-74,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371690103,2025/03/19 08:08:10.103,1,,21220,1,16394184,0,1,T4-744DBD2A4C34,1742371690103,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371693110,2025/03/19 08:08:13.110,1,,21221,1,16394251,67,1,T4-744DBD2A4C20,1742371693110,,,,,,,-60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371699116,2025/03/19 08:08:19.116,1,,21223,2,16394401,150,3,T4-744DBD2A4C34,1742371699116,,-74,,,,,-63,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371702121,2025/03/19 08:08:22.121,1,,21224,1,16394401,0,5,T4-744DBD2A4C34,1742371702121,,-77,,,,,-59,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371708132,2025/03/19 08:08:28.132,1,,21226,2,16394652,251,5,T4-744DBD2A4C20,1742371708132,,-75,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371711133,2025/03/19 08:08:31.133,1,,21227,1,16394652,0,3,T4-744DBD2A4C34,1742371711133,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371717145,2025/03/19 08:08:37.145,1,,21229,2,16394652,0,1,T4-744DBD2A4C20,1742371717145,,,,,,,-71,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371720152,2025/03/19 08:08:40.152,1,,21230,1,16394719,67,1,T4-744DBD2A4C20,1742371720152,,,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371723155,2025/03/19 08:08:43.155,1,,21231,1,16394758,39,2,T4-744DBD2A4C20,1742371723155,,-75,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371742711,2025/03/19 08:09:02.711,1,,21232,1,16395488,730,2,T4-744DBD2A4C34,1742371742711,,-71,,,,,-67,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371744167,2025/03/19 08:09:04.167,1,,21233,1,16395488,0,1,T4-744DBD2A4C34,1742371744167,,-78,,,,,-61,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371750178,2025/03/19 08:09:10.178,1,,21235,2,16395488,0,1,T4-744DBD2A4C20,1742371750178,,,,,,,-61,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371753182,2025/03/19 08:09:13.182,1,,21236,1,16395488,0,1,T4-744DBD2A4C34,1742371753182,,-76,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371756188,2025/03/19 08:09:16.188,1,,21237,1,16395488,0,1,T4-744DBD2A4C34,1742371756188,,-77,,,,,-72,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371759193,2025/03/19 08:09:19.193,1,,21238,1,16395488,0,1,T4-744DBD2A4C34,1742371759193,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371765204,2025/03/19 08:09:25.204,1,,21240,2,16395488,0,1,T4-744DBD2A4C34,1742371765204,,-77,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371774225,2025/03/19 08:09:34.225,1,,21243,3,16395488,0,1,T4-744DBD2A4C20,1742371774225,,,,,,,-60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371777231,2025/03/19 08:09:37.231,1,,21244,1,16395488,0,1,T4-744DBD2A4C20,1742371777231,,-80,,,,,-62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371780237,2025/03/19 08:09:40.237,1,,21245,1,16395498,10,1,T4-744DBD2A4C20,1742371780237,,-76,,,,,-62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371783238,2025/03/19 08:09:43.238,1,,21246,1,16395568,70,2,T4-744DBD2A4C20,1742371783238,,-74,,,,,-61,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371790796,2025/03/19 08:09:50.796,1,,21248,2,16395638,70,5,T4-744DBD2A4C34,1742371790796,,-73,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371792250,2025/03/19 08:09:52.250,1,,21249,1,16395638,0,1,T4-744DBD2A4C34,1742371792250,,-73,,,,,,,,
